freq,length,fragment
1,12,two + CD*two + CNUM*CD + CNUM:HD.1*CNUM*CNJ*CNUM + or + CC*or + CNJ*CC + CNUM:HD.2*CNUM*CNJ*CNUM + three + CD*three + CNUM*CD + CNUM:HD*CNUM*CNJ*CNUM + NP*CNUM:HD*NN:ADJ_1
1,10,would + MD:HD*would + S.1*MD:HD*NP:SBJ*VP:COMP + you + PP:HD*you + NP:SBJ*PP:HD + S.2*MD:HD*NP:SBJ*VP:COMP + rather + VB:HD*rather + VP:COMP.1*VB:HD*VP:COMP + do
1,4,NP:COMP*NN:HD*AP:ADJ + VP:COMP*VB:HD*NP:COMP + VP:COMP*TO:HD*VP:COMP + VP:COMP*V-PRP:HD*VP:COMP + attach
1,4,January + NP:HD*January + NP:COMP*NP:HD + PP:COMP*IN:HD*NP:COMP + attach
1,5,"S.4*NP:SBJ*VBZ:HD*NP:COMP*PP:ADJ*,:PAR*AP:ADJ? + , + ,:PAR*, + S.5*NP:SBJ*VBZ:HD*NP:COMP*PP:ADJ*,:PAR*AP:ADJ? + right + JJ:HD*right_1"
1,11,START.1 + we + PP:HD*we + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*VP:COMP + will + MD:HD*will + S.2*NP:SBJ*MD:HD*VP:COMP + see + VB:HD*see + VP:COMP*VB:HD + attach
1,12,"that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.1*NP:SBJ*VBZ:HD*ADVP:ADJ*AP:COMP*ADVP:ADJ*,:PAR*ADVP:ADJ + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*ADVP:ADJ*AP:COMP*ADVP:ADJ*,:PAR*ADVP:ADJ + always + RB:HD*always + ADVP:ADJ*RB:HD + S.3*NP:SBJ*VBZ:HD*ADVP:ADJ*AP:COMP*ADVP:ADJ*,:PAR*ADVP:ADJ + very"
1,4,S*CNJ*S + TOP.1*S*CNJ + and + CC*and + CNJ*CC_1
1,12,"I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*,:PAR*VP:COMP + am + VBP:HD*am + S.2*NP:SBJ*VBP:HD*,:PAR*VP:COMP + , + ,:PAR*, + S.3*NP:SBJ*VBP:HD*,:PAR*VP:COMP + looking + VBG*looking + V-PRP:HD*VBG_1"
1,10,Wednesday + NP:HD*Wednesday + NP*NP:HD + NP.1*NP*CNJ*NP + and + CC*and + CNJ*CC + NP.2*NP*CNJ*NP + Thursday + NP:HD*Thursday + NP*NP:HD*NP:ADJ_1
1,6,VBP:HD*book + S.2*ADVP:ADJ*VBP:HD*NP:COMP*NP:COMP + me + PP:HD*me + NP:COMP*PP:HD + S.3*ADVP:ADJ*VBP:HD*NP:COMP*NP:COMP + that
1,4,VB:HD*jump + VP:COMP.1*VB:HD*PP:ADJ + out + IN:HD*out + PP:ADJ*IN:HD*PP:COMP_1
1,15,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*NP:COMP + make + VBP:HD*make + S.2*NP:SBJ*VBP:HD*NP:COMP + my + PP$:HD*my + NP:SPR*PP$:HD + NP:COMP.1*NP:SPR*AP:ADJ*NNS:HD + own + JJ:HD*own + AP:ADJ*JJ:HD + NP:COMP.2*NP:SPR*AP:ADJ*NNS:HD + problems
1,9,NP:COMP.1*DTP:SPR*N:HD + flight + NN*flight + N:HD.1*NN*NN:HD + information + NN:HD*information + N:HD*NN*NN:HD + NP:COMP*DTP:SPR*N:HD + VP:COMP*VB:HD*NP:COMP + attach
1,13,S.3*CMP:MRK*NP:SBJ*VBP:HD*VP:COMP + going + VBG*going + V-PRP:HD*VBG + VP:COMP.1*V-PRP:HD*VP:COMP + to + TO:HD*to + VP:COMP.1*TO:HD*VP:COMP + be + VB:HD*be + VP:COMP*VB:HD + VP:COMP*TO:HD*VP:COMP + VP:COMP*V-PRP:HD*VP:COMP + attach
1,11,well + UH*well + TOP.1*UH*S + that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.1*NP:SBJ*VBZ:HD*AP:COMP*ADVP:ADJ + sounds + VBZ:HD*sounds + S.2*NP:SBJ*VBZ:HD*AP:COMP*ADVP:ADJ + good
1,5,why + WRB*why + PR-WH:HD*WRB + ADVP*PR-WH:HD + TOP.1*ADVP*S + I
1,4,twelfth + JJ*twelfth + ONUM*JJ + ONUM:HD*ONUM*ONUM*CNJ*ONUM + attach
1,12,MD:HD*will + S.2*NP:SBJ*MD:HD*VP:COMP + pick + VB:HD*pick + VP:COMP.1*VB:HD*NP:COMP*RP + you + PP:HD*you + NP:COMP*PP:HD + VP:COMP.2*VB:HD*NP:COMP*RP + up + RP*up + VP:COMP*VB:HD*NP:COMP*RP + attach
1,11,"so + RB:HD*so + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*,:PAR*NP:SBJ*MD:HD*VP:COMP + , + ,:PAR*, + S.2*ADVP:ADJ*,:PAR*NP:SBJ*MD:HD*VP:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S.3*ADVP:ADJ*,:PAR*NP:SBJ*MD:HD*VP:COMP + could"
1,4,"S.5*ADVP:ADJ*,:PAR*ADVP:FLQ*MD:HD*NP:SBJ*VP:COMP + leave + VB:HD*leave + VP:COMP*VB:HD + attach"
1,11,how + WRB*how + PR-WH:HD*WRB + ADVP*PR-WH:HD + TOP.1*ADVP*ADVP*ADVP + about + RB:HD*about + ADVP*RB:HD + TOP.2*ADVP*ADVP*ADVP + how + WRB*how + PR-WH:HD*WRB_1
1,16,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*RB:ADJ*VP:COMP + can + MD:HD*can + S.2*NP:SBJ*MD:HD*RB:ADJ*VP:COMP + not + RB:ADJ*not + S.3*NP:SBJ*MD:HD*RB:ADJ*VP:COMP + make + VB:HD*make + VP:COMP.1*VB:HD*NP:COMP + it + PP:HD*it + NP:COMP*PP:HD + attach
1,19,"so + RB:HD*so + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ*VP:COMP + , + ,:PAR*, + S.2*ADVP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ*VP:COMP + why + WRB*why + PR-WH:HD*WRB + ADVP:FLQ*PR-WH:HD + S.3*ADVP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ*VP:COMP + don't + VBP:HD*don't + S.4*ADVP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ*VP:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S.5*ADVP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ*VP:COMP + leave"
1,7,seven + CD*seven + CNUM:HD.1*CD*CD + thirty + CD*thirty + CNUM:HD*CD*CD + NP.1*CNUM:HD*PP:ADJ + in
1,9,really + RB*really + DG:HD*RB + DGP:SPR*DG:HD + AP:COMP.1*DGP:SPR*JJ:HD + good + JJ:HD*good + AP:COMP*DGP:SPR*JJ:HD + S.3*NP:SBJ*VBP:HD*AP:COMP*PP:ADJ + to
1,10,fly + VB:HD*fly + VP:COMP.1*VB:HD*ADVP:ADJ*PP:ADJ + out + RB:HD*out + ADVP:ADJ*RB:HD + VP:COMP.2*VB:HD*ADVP:ADJ*PP:ADJ + on + IN:HD*on + PP:ADJ.1*IN:HD*NP:COMP + Sunday
1,4,and + CC*and + CNJ*CC + VP.1*CNJ*VP + meet
1,7,Wednesday + NP:HD*Wednesday + NP:SBJ*NP:HD + S.1*NP:SBJ*VBZ:HD*DTP*VP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*DTP*VP:COMP + all
1,5,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP.1*DTP:SPR*NP:ADJ*NN:HD*PP:ADJ + Marriott
1,10,we + PP:HD*we + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*VP:COMP + will + MD:HD*will + S.2*NP:SBJ*MD:HD*VP:COMP + go + VB:HD*go + VP:COMP.1*VB:HD*PP:ADJ + for
1,5,that + DT*that + DT-DM:HD*DT + DTP:SPR*DT-DM:HD + NP:COMP.1*DTP:SPR*NN:HD + ticket
1,15,"how + WRB*how + PR-WH:HD*WRB + ADVP:FLQ*PR-WH:HD + S.1*ADVP:FLQ*VBP:HD*NP:SBJ*,:PAR*PP:ADJ + are + VBP:HD*are + S.2*ADVP:FLQ*VBP:HD*NP:SBJ*,:PAR*PP:ADJ + you + PP:HD*you + NP:SBJ*PP:HD + S.3*ADVP:FLQ*VBP:HD*NP:SBJ*,:PAR*PP:ADJ + , + ,:PAR*, + S.4*ADVP:FLQ*VBP:HD*NP:SBJ*,:PAR*PP:ADJ + on"
1,4,pretty + RB*pretty + DG:HD*RB + DGP:SPR*DG:HD + ADVP*DGP:SPR*RB:HD_1
1,5,"ten + CD*ten + CNUM:HD*CD + NP*CNUM:HD + NP:COMP.1*NP*,:PAR*CNJ*NP + ,"
1,7,sounds + VBZ:HD*sounds + VP.1*VBZ:HD*AP:COMP + fine + JJ:HD*fine + AP:COMP*JJ:HD + VP*VBZ:HD*AP:COMP + TOP*VP*NP_1
1,6,hi + UH*hi + TOP.1*UH*NP*ADVP*NP*VP + John + NP*John + NP*NP + attach
1,11,how + WRB*how + SUGG.1*WRB*RB*NP:COMP + about + RB*about + SUGG.2*WRB*RB*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*N:HD + eight
1,9,NP:SBJ.1*ONUM:HD*NP:ADJ + morning + NN:HD*morning + NP:ADJ*NN:HD + NP:SBJ*ONUM:HD*NP:ADJ + S.1*NP:SBJ*MD:HD*ADVP:ADJ*VP:COMP + would + MD:HD*would + S.2*NP:SBJ*MD:HD*ADVP:ADJ*VP:COMP + also
1,7,START.1 + can + MD:HD*can + S.1*MD:HD*NP:SBJ + we + PP:HD*we + NP:SBJ*PP:HD + attach
1,14,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*AP:COMP*PP:ADJ*ADVP:ADJ + am + VBP:HD*am + S.2*NP:SBJ*VBP:HD*AP:COMP*PP:ADJ*ADVP:ADJ + free + JJ:HD*free + AP:COMP*JJ:HD + S.3*NP:SBJ*VBP:HD*AP:COMP*PP:ADJ*ADVP:ADJ + after + IN:HD*after + PP:ADJ.1*IN:HD*NP:COMP + that
1,10,VP:COMP.1*VB:HD*NP:COMP + a + DT*a + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NN:HD + problem + NN:HD*problem + NP:COMP*DTP:SPR*NN:HD + VP:COMP*VB:HD*NP:COMP + attach
1,6,will + MD:HD*will + VP.1*MD:HD*VP:COMP + be + VB:HD*be + VP:COMP.1*VB:HD*NP:COMP + a
1,4,NN:HD*sucker + NP:COMP.2*DTP:SPR*NN:HD*PP:COMP + for + IN:HD*for + PP:COMP*IN:HD*NP:COMP_1
1,10,we + PP:HD*we + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*VP:COMP + will + MD:HD*will + S.2*NP:SBJ*MD:HD*VP:COMP + need + VB:HD*need + VP:COMP.1*VB:HD*NP:COMP + the
1,11,okay + UH*okay + TOP.1*UH*S + that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.1*NP:SBJ*VBZ:HD*PP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*PP:COMP + for
1,5,NP.2*NP*CNJ*NP + ten + CD*ten + CNUM:HD*CD + NP*CNUM:HD + attach
1,4,NP:ADJ.1*CNUM:HD*RB:ADJ + o'clock + RB:ADJ*o'clock + NP:ADJ*CNUM:HD*RB:ADJ + VP*NP:ADJ*V-PRP:HD_1
1,8,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD + guess + VBP:HD*guess + S*NP:SBJ*VBP:HD + TOP.1*S*S + what
1,6,how + WRB*how + SUGG.1*WRB*RB*NP:COMP + about + RB*about + SUGG.2*WRB*RB*NP:COMP + eight
1,6,PP:ADJ*IN:HD*NP:COMP + VP:COMP.2*V-PRP:HD*PP:ADJ*ADVP:ADJ + actually + RB:HD*actually + ADVP:ADJ*RB:HD + VP:COMP*V-PRP:HD*PP:ADJ*ADVP:ADJ + attach
1,7,get + VB:HD*get + VP.1*VB:HD*ADVP:ADJ*PP:ADJ + there + RB:HD*there + ADVP:ADJ*RB:HD + VP.2*VB:HD*ADVP:ADJ*PP:ADJ + at
1,16,"and + CC*and + CNJ*CC + S.1*CNJ*,:PAR*S + , + ,:PAR*, + S.2*CNJ*,:PAR*S + let + VBP:HD*let + S.1*VBP:HD*NP:COMP*VP:COMP + us + PP:HD*us + NP:COMP*PP:HD + S.2*VBP:HD*NP:COMP*VP:COMP + see + VB:HD*see + VP:COMP*VB:HD*ADVP:ADJ_1"
1,10,yeah + UH*yeah + TOP.1*UH*S*IN*DTP*AP + we + PP:HD*we + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*VP:COMP + will + MD:HD*will + S.2*NP:SBJ*MD:HD*VP:COMP + go
1,8,how + WRB*how + SUGG.1*WRB*RB*NP:COMP + about + RB*about + SUGG.2*WRB*RB*NP:COMP + Tuesday + NP:HD*Tuesday + NP:COMP*NP:HD_1
1,15,there + EX:HD*there + NP:SBJ*EX:HD + S.1*NP:SBJ*VBZ:HD*NP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NN:HD*NP:ADJ + hotel + NN:HD*hotel + NP:COMP.2*DTP:SPR*NN:HD*NP:ADJ + Zentral
1,10,NP:COMP.1*NP*CNJ*NP + and + CC*and + CNJ*CC + NP:COMP.2*NP*CNJ*NP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP.1*DTP:SPR*ONUM:HD + nineteenth
1,5,CD*nine + CNUM:HD*CD + NP.1*CNUM:HD*NN:ADJ + $A-$M + NN:ADJ*$A-$M + attach
1,9,pretty + RB*pretty + DG:HD*RB + DGP:SPR*DG:HD + AP:COMP.1*DGP:SPR*JJ:HD + good + JJ:HD*good + AP:COMP*DGP:SPR*JJ:HD + S*NP:SBJ*VBZ:HD*AP:COMP + attach
1,6,get + VB:HD*get + VP:COMP.1*VB:HD*RP*PP:ADJ + back + RP*back + VP:COMP.2*VB:HD*RP*PP:ADJ + with
1,4,"NP.3*NP*,:PAR*NP*,:PAR*NP + , + ,:PAR*, + NP.4*NP*,:PAR*NP*,:PAR*NP + four"
1,4,planned + VBN*planned + V-PSS:HD*VBN + VP:ADJ*V-PSS:HD + attach
1,7,will + MD:HD*will + S.1*MD:HD*NP:SBJ*VP:COMP + you + PP:HD*you + NP:SBJ*PP:HD + S.2*MD:HD*NP:SBJ*VP:COMP + take
1,10,AP:COMP*JJR:HD + VP:COMP.2*VB:HD*AP:COMP*PP:ADJ + for + IN:HD*for + PP:ADJ.1*IN:HD*NP:COMP + me + PP:HD*me + NP:COMP*PP:HD + PP:ADJ*IN:HD*NP:COMP + VP:COMP*VB:HD*AP:COMP*PP:ADJ + attach
1,6,have + VBP:HD*have + S.2*NP:SBJ*VBP:HD*VP:COMP + to + TO:HD*to + VP:COMP.1*TO:HD*VP:COMP + take
1,7,"so + RB:HD*so + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*,:PAR*NP:SBJ*VBZ:HD + , + ,:PAR*, + S.2*ADVP:ADJ*,:PAR*NP:SBJ*VBZ:HD + there"
1,6,to + IN:HD*to + PP.1*IN:HD*NP:COMP + four + CD*four + CNUM:HD*CD + NP*CNUM:HD_1
1,6,okay + UH*okay + TOP.1*UH*UH*S + okay + UH*okay + TOP.2*UH*UH*S + we
1,9,S.4*ADVP:ADJ*NP:SBJ*VBZ:HD*AP:COMP*PP:ADJ*ADVP:ADJ + for + IN:HD*for + PP:ADJ.1*IN:HD*NP:COMP + me + PP:HD*me + NP:COMP*PP:HD + PP:ADJ*IN:HD*NP:COMP + S.5*ADVP:ADJ*NP:SBJ*VBZ:HD*AP:COMP*PP:ADJ*ADVP:ADJ + too
1,4,company + NN:HD*company + NP:SBJ*DTP:SPR*NN:HD + S.2*VBZ:HD*NP:SBJ*ADVP:ADJ*VP:COMP + still
1,6,ONUM*JJ + ONUM:HD.1*ONUM*CNJ*ONUM + and + CC*and + CNJ*CC + ONUM:HD.2*ONUM*CNJ*ONUM + fourth
1,5,NP:COMP.1*DTP:SPR*NN:HD + hotel + NN:HD*hotel + NP:COMP*DTP:SPR*NN:HD + VP:COMP*VB:HD*NP:COMP + attach
1,18,let + VBP:HD*let + S.1*VBP:HD*NP:COMP*ADVP:ADJ*VP:COMP + us + PP:HD*us + NP:COMP*PP:HD + S.2*VBP:HD*NP:COMP*ADVP:ADJ*VP:COMP + just + RB:HD*just + ADVP:ADJ*RB:HD + S.3*VBP:HD*NP:COMP*ADVP:ADJ*VP:COMP + do + VB:HD*do + VP:COMP.1*VB:HD*NP:COMP*ADVP:ADJ + that + DT*that + PR-DM:HD*DT + NP:COMP*PR-DM:HD + attach
1,8,what + WP*what + SUGG.1*WP*RB*NP:COMP + about + RB*about + SUGG.2*WP*RB*NP:COMP + June + NP:HD*June + NP:COMP*NP:HD_1
1,5,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + AP.1*DTP:SPR*JJR:HD*AP:ADJ + sooner
1,7,and + CC*and + CNJ*CC + VP.1*CNJ*VP + get + VB:HD*get + VP.1*VB:HD*NP:COMP*PP:ADJ*PP:ADJ + us
1,8,maybe + RB:HD*maybe + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*NP:SBJ*MD:HD*VP:COMP + I + PP:HD*I + NP:SBJ*PP:HD + S.2*ADVP:ADJ*NP:SBJ*MD:HD*VP:COMP + can
1,7,let + VBP:HD*let + S.1*VBP:HD*NP:COMP*VP:COMP + me + PP:HD*me + NP:COMP*PP:HD + S.2*VBP:HD*NP:COMP*VP:COMP + think
1,8,how + WRB*how + DG-WH:HD*WRB + DGP:SPR*DG-WH:HD + AP:FLQ.1*DGP:SPR*JJ:HD + long + JJ:HD*long + AP:FLQ*DGP:SPR*JJ:HD + S:COMP*AP:FLQ*NP:SBJ*VBP:HD_1
1,7,yes + UH*yes + TOP.1*UH*NP + good + JJ:HD*good + AP:ADJ*JJ:HD + NP.1*AP:ADJ*NN:HD + morning
1,4,four + CD*four + CNUM:HD*CD + NP:FLL.1*CNUM:HD*RB:ADJ*PP:ADJ + o'clock
1,4,NP.3*ADVP:ADJ*NP:PAR*CNUM:HD*ADVP:ADJ + perhaps + RB:HD*perhaps + ADVP:ADJ*RB:HD + attach
1,10,two + CD*two + CNUM:HD*CD + NP:SBJ.1*CNUM:HD*RB:ADJ*PP:ADJ + o'clock + RB:ADJ*o'clock + NP:SBJ.2*CNUM:HD*RB:ADJ*PP:ADJ + on + IN:HD*on + PP:ADJ.1*IN:HD*NP:COMP + the
1,6,leave + VB:HD*leave + VP:COMP.1*VB:HD*NP:ADJ*ADVP:ADJ + Sunday + NP:HD*Sunday + NP:ADJ*NP:HD + attach
1,9,"would + MD:HD*would + S.2*NP:SBJ*MD:HD*VP:COMP + be + VB:HD*be + VP:COMP.1*VB:HD*,:PAR*AP:COMP + , + ,:PAR*, + VP:COMP.2*VB:HD*,:PAR*AP:COMP + good"
1,4,NP:COMP*DTP:SPR*AP:ADJ*NN:HD + S*NP:SBJ*VBZ:HD*NP:COMP + TOP.1*S*IN + at + IN*at_1
1,4,just + RB:HD*just + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*VBD:HD*PP:ADJ + got
1,10,it + PP:HD*it + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*VP:COMP + would + MD:HD*would + S.2*NP:SBJ*MD:HD*VP:COMP + be + VB:HD*be + VP:COMP.1*VB:HD*VP:COMP + justified
1,11,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP.1*DTP:SPR*ONUM:HD*PP:ADJ + twenty + CD*twenty + ONUM:HD.1*CD*JJ + fourth + JJ*fourth + ONUM:HD*CD*JJ + attach
1,5,S.3*PP:ADJ*ADVP:FLQ*VBD:HD*NP:SBJ*VP:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S.4*PP:ADJ*ADVP:FLQ*VBD:HD*NP:SBJ*VP:COMP + meeting
1,10,"should + MD:HD*should + S.1*MD:HD*NP:SBJ*VP:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S.2*MD:HD*NP:SBJ*VP:COMP + leave + VB:HD*leave + VP:COMP.1*VB:HD*,:PAR*NP:ADJ*ADVP:ADJ + ,"
1,4,NP:COMP.1*DTP:SPR*NN:HD + weekend + NN:HD*weekend + NP:COMP*DTP:SPR*NN:HD + attach
1,7,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBD:HD*ADVP:COMP*ADVP:ADJ + was + VBD:HD*was + S.2*NP:SBJ*VBD:HD*ADVP:COMP*ADVP:ADJ + there
1,8,ADVP:ADJ*RB:HD + NP.1*ADVP:ADJ*CNUM:HD*RB:ADJ + five + CD*five + CNUM:HD*CD + NP.2*ADVP:ADJ*CNUM:HD*RB:ADJ + o'clock + RB:ADJ*o'clock + attach
1,7,okay + UH*okay + TOP.1*UH*S + I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*NP:COMP + appreciate
1,4,two + CD*two + CNUM:HD*CD + NP:ADJ.1*CNUM:HD*PP:ADJ + to
1,6,"NP*NP:HD + NP.3*NP*,:PAR*NP*CNJ*NP + and + CC*and + CNJ*CC + NP.4*NP*,:PAR*NP*CNJ*NP + June"
1,6,"NP:COMP.1*DTP:SPR*ONUM:HD + first + JJ*first + ONUM:HD*JJ + NP:COMP*DTP:SPR*ONUM:HD + NP:COMP*NP:HD*,:PAR*NP:COMP + attach"
1,4,seventh + JJ*seventh + ONUM:HD*CD*JJ + NP:COMP*DTP:SPR*ONUM:HD + attach
1,9,"ah + UH*ah + TOP.1*UH*SUGG + how + WRB*how + SUGG.1*WRB*RB*,:PAR*NP:COMP + about + RB*about + SUGG.2*WRB*RB*,:PAR*NP:COMP + ,"
1,5,more + RBR*more + DG:HD*RBR + DGP:SPR*DG:HD + AP:COMP.1*DGP:SPR*JJ:HD + realistic
1,8,NP.1*NN:HD*PP:ADJ + for + IN:HD*for + PP:ADJ.1*IN:HD*NP:COMP + you + PP:HD*you + NP:COMP*PP:HD + PP:ADJ*IN:HD*NP:COMP + attach
1,8,TOP.2*UH*NP*S + I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*ADVP:ADJ + do + VBP:HD*do + S.2*NP:SBJ*VBP:HD*ADVP:ADJ + unfortunately
1,5,"NP:COMP.1*CNUM:HD*RB:ADJ + o'clock + RB:ADJ*o'clock + NP:COMP*CNUM:HD*RB:ADJ + VP:COMP*VB:HD*,:PAR*NP:COMP + attach"
1,14,VP.2*VB:HD*NP:COMP*PP:ADJ + at + IN:HD*at + PP:ADJ.1*IN:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NN:HD + airport + NN:HD*airport + NP:COMP*DTP:SPR*NN:HD + PP:ADJ*IN:HD*NP:COMP + VP*VB:HD*NP:COMP*PP:ADJ + attach
1,12,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*RB:ADJ*AP:COMP + am + VBP:HD*am + S.2*NP:SBJ*VBP:HD*RB:ADJ*AP:COMP + not + RB:ADJ*not + S.3*NP:SBJ*VBP:HD*RB:ADJ*AP:COMP + sure + JJ:HD*sure + AP:COMP*JJ:HD_1
1,10,you + PP:HD*you + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*S:COMP + know + VBP:HD*know + S.2*NP:SBJ*VBP:HD*S:COMP + what + WP*what + PR-WH:HD*WP + NP:FLQ*PR-WH:HD_1
1,7,VP:COMP.1*TO:HD*VP:COMP + stay + VB:HD*stay + VP:COMP*VB:HD + VP:COMP*TO:HD*VP:COMP + VP:COMP*VB:HD*VP:COMP + S*ADVP:FLQ*MD:HD*NP:SBJ*VP:COMP + attach
1,8,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:SBJ.1*DTP:SPR*ONUM:HD + twenty + CD*twenty + ONUM:HD.1*CD*JJ + sixth
1,7,yeah + UH*yeah + TOP.1*UH*S + he + PP:HD*he + NP:SBJ*PP:HD + S.1*NP:SBJ*VBZ:HD*AP:COMP + is
1,11,S.1*NP:SBJ*MD:HD*VP:COMP + should + MD:HD*should + S.2*NP:SBJ*MD:HD*VP:COMP + be + VB:HD*be + VP:COMP.1*VB:HD*AP:COMP + good + JJ:HD*good + AP:COMP*JJ:HD + VP:COMP*VB:HD*AP:COMP + attach
1,6,TOP.1*DTP*ADVP*ADVP + where + WRB*where + PR-WH:HD*WRB + ADVP*PR-WH:HD + TOP.2*DTP*ADVP*ADVP + maybe
1,5,VBG*saying + V-PRP:HD*VBG + VP:COMP.1*V-PRP:HD*PP:COMP + on + IN:HD*on + PP:COMP*IN:HD*NP:COMP_1
1,13,"S.3*NP:SBJ*MD:HD*,:PAR*VP:COMP + tell + VB:HD*tell + VP:COMP.1*VB:HD*NP:COMP*NP:COMP + you + PP:HD*you + NP:COMP*PP:HD + VP:COMP.2*VB:HD*NP:COMP*NP:COMP + what + WP*what + PR-WH:HD*WP + NP:COMP*PR-WH:HD + VP:COMP*VB:HD*NP:COMP*NP:COMP + attach"
1,19,"TOP.1*UH*S + Michael + NP*Michael + NP:ADJ*NP + S.1*NP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ + , + ,:PAR*, + S.2*NP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ + how + WRB*how + PR-WH:HD*WRB + ADVP:FLQ*PR-WH:HD + S.3*NP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ + are + VBP:HD*are + S.4*NP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ + you + PP:HD*you + NP:SBJ*PP:HD + attach"
1,13,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*VP:COMP + need + VBP:HD*need + S.2*NP:SBJ*VBP:HD*VP:COMP + to + TO:HD*to + VP:COMP.1*TO:HD*VP:COMP + be + VB:HD*be + VP:COMP.1*VB:HD*ADVP:COMP*PP:ADJ + here
1,12,START.1 + that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.1*NP:SBJ*VBZ:HD*AP:COMP + sounds + VBZ:HD*sounds + S.2*NP:SBJ*VBZ:HD*AP:COMP + perfect + JJ:HD*perfect + AP:COMP*JJ:HD + attach
1,7,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*RP*PP:ADJ + get + VBP:HD*get + S.2*NP:SBJ*VBP:HD*RP*PP:ADJ + back
1,14,VBP:HD*don't + S.2*NP:SBJ*VBP:HD*VP:COMP + like + VB:HD*like + VP:COMP.1*VB:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NP + Marriott + NP*Marriott + NP:COMP*DTP:SPR*NP + VP:COMP*VB:HD*NP:COMP + attach
1,6,"PP:COMP.3*ADVP:ADJ*,:PAR*IN:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NN:HD + afternoon"
1,6,in + IN*in + TOP.1*IN*PP + in + IN:HD*in + PP.1*IN:HD*NP:COMP + June
